"dateTime","WaterTemp_C","Discharge_m3s","DO_mgL","DOsat_pct","Light_PAR"
2016-02-06 16:00:00,2.3,NA,13.4,98,681.28
2016-02-06 16:30:00,2.5,NA,13.4,98,426.24
2016-02-06 17:00:00,2.7,NA,13.4,99,566.11
2016-02-06 17:30:00,2.9,NA,13.4,100,447.03
2016-02-06 18:00:00,3.1,NA,13.4,100,636.23
2016-02-06 18:30:00,3.4,NA,13.4,101,737.89
2016-02-06 19:00:00,3.7,NA,13.4,101,582.48
2016-02-06 19:30:00,3.9,NA,13.3,102,576.03
2016-02-06 20:00:00,4.2,NA,13.3,102,660.95
2016-02-06 20:30:00,4.4,NA,13.3,103,539.58
2016-02-06 21:00:00,4.6,NA,13.2,103,186.01
2016-02-06 21:30:00,4.7,NA,13.2,103,249.04
2016-02-06 22:00:00,4.8,NA,13.2,103,206.5
2016-02-06 22:30:00,4.9,NA,13.2,103,172.62
2016-02-06 23:00:00,5,NA,13.2,103,36.65
2016-02-06 23:30:00,4.9,NA,13.1,103,7.83
2016-02-07 00:00:00,4.9,NA,13.1,102,0.38
2016-02-07 00:30:00,4.9,NA,13.1,102,0.25
2016-02-07 01:00:00,4.8,NA,13,102,0.25
2016-02-07 01:30:00,4.7,NA,13,101,0.25
2016-02-07 02:00:00,4.6,NA,13,101,0.25
2016-02-07 02:30:00,4.5,NA,13,101,0.25
2016-02-07 03:00:00,4.4,NA,13,100,0.25
2016-02-07 03:30:00,4.3,NA,13,100,0.24
2016-02-07 04:00:00,4.3,NA,13,100,0.24
2016-02-07 04:30:00,4.2,NA,13,100,0.25
2016-02-07 05:00:00,4.2,NA,13,100,0.25
2016-02-07 05:30:00,4.1,NA,13,100,0.25
2016-02-07 06:00:00,4,NA,13,100,0.25
2016-02-07 06:30:00,3.9,NA,13,99,0.25
2016-02-07 07:00:00,3.8,NA,13,99,0.25
2016-02-07 07:30:00,3.8,NA,13,99,0.25
2016-02-07 08:00:00,3.7,NA,13,99,0.24
2016-02-07 08:30:00,3.6,NA,13,99,0.24
2016-02-07 09:00:00,3.5,NA,13,98,0.25
2016-02-07 09:30:00,3.4,NA,13.1,98,0.25
2016-02-07 10:00:00,3.3,NA,13.1,98,NA
2016-02-07 10:30:00,3.2,NA,13.1,98,0.25
2016-02-07 11:00:00,3.1,NA,13.1,98,0.24
2016-02-07 11:30:00,3,NA,13.1,98,0.25
2016-02-07 12:00:00,2.9,NA,13.2,98,0.25
2016-02-07 12:30:00,2.9,NA,13.2,98,0.26
2016-02-07 13:00:00,2.8,NA,13.2,98,1.21
2016-02-07 13:30:00,2.8,NA,13.2,98,15.33
2016-02-07 14:00:00,2.8,NA,13.2,98,55.64
2016-02-07 14:30:00,2.8,NA,13.2,98,74.59
2016-02-07 15:00:00,2.8,NA,13.2,98,122.55
2016-02-07 15:30:00,2.9,NA,13.2,98,275.92
2016-02-07 16:00:00,3,NA,13.2,98,616.12
2016-02-07 16:30:00,3.2,NA,13.2,99,NA
2016-02-07 17:00:00,3.4,NA,13.2,99,374.16
2016-02-07 17:30:00,3.6,NA,13.2,100,380.86
2016-02-07 18:00:00,3.8,NA,13.1,100,570.61
2016-02-07 18:30:00,4,NA,13.1,100,518.36
2016-02-07 19:00:00,4.3,NA,13.1,101,548.84
2016-02-07 19:30:00,4.5,NA,13.1,101,531.67
2016-02-07 20:00:00,4.7,NA,13,102,388.23
2016-02-07 20:30:00,4.9,NA,13,102,445.1
2016-02-07 21:00:00,5.1,NA,13,102,187.85
2016-02-07 21:30:00,5.2,NA,12.9,102,171.18
2016-02-07 22:00:00,5.3,NA,12.9,102,166.01
2016-02-07 22:30:00,5.3,NA,12.9,102,65.95
2016-02-07 23:00:00,5.3,NA,12.8,102,17.11
2016-02-07 23:30:00,5.3,NA,12.8,101,2.83
2016-02-08 00:00:00,5.3,NA,12.8,101,0.34
2016-02-08 00:30:00,5.2,NA,12.8,100,0.27
2016-02-08 01:00:00,5.1,NA,12.7,100,0.27
2016-02-08 01:30:00,5,NA,12.7,100,0.26
2016-02-08 02:00:00,4.9,NA,12.7,100,0.25
2016-02-08 02:30:00,4.8,NA,12.7,99,0.26
2016-02-08 03:00:00,4.7,NA,12.7,99,0.26
2016-02-08 03:30:00,4.6,NA,12.7,99,0.25
2016-02-08 04:00:00,4.5,NA,12.7,99,0.26
2016-02-08 04:30:00,4.4,NA,12.8,99,0.27
2016-02-08 05:00:00,4.4,NA,12.8,98,0.26
2016-02-08 05:30:00,4.3,NA,12.8,98,0.26
2016-02-08 06:00:00,4.3,NA,12.8,98,0.26
2016-02-08 06:30:00,4.2,NA,12.8,98,0.26
2016-02-08 07:00:00,4.1,NA,12.8,98,0.24
2016-02-08 07:30:00,4,NA,12.8,98,0.24
2016-02-08 08:00:00,3.9,NA,12.8,98,0.24
2016-02-08 08:30:00,3.8,NA,12.8,98,0.25
2016-02-08 09:00:00,3.8,NA,12.8,98,0.25
2016-02-08 09:30:00,3.7,NA,12.9,98,0.24
2016-02-08 10:00:00,3.5,NA,12.9,97,0.25
2016-02-08 10:30:00,3.4,NA,12.9,97,0.25
2016-02-08 11:00:00,3.4,NA,12.9,97,0.25
2016-02-08 11:30:00,3.3,NA,12.9,97,0.26
2016-02-08 12:00:00,3.2,NA,12.9,97,0.27
2016-02-08 12:30:00,3.1,NA,12.9,97,0.27
2016-02-08 13:00:00,3,NA,13,97,2.82
2016-02-08 13:30:00,3,NA,13,97,14.09
2016-02-08 14:00:00,2.9,NA,13,97,55.99
2016-02-08 14:30:00,2.9,NA,13,96,70.59
2016-02-08 15:00:00,2.9,NA,13,97,80.95
2016-02-08 15:30:00,2.9,NA,13,97,124.87
2016-02-08 16:00:00,2.9,NA,13,97,156.71
2016-02-08 16:30:00,2.9,NA,13.1,97,203.6
2016-02-08 17:00:00,3,NA,13.1,97,181.41
2016-02-08 17:30:00,3,NA,13.1,97,277.85
2016-02-08 18:00:00,3,NA,13.1,98,249.93
2016-02-08 18:30:00,3.1,NA,13.1,98,298.55
2016-02-08 19:00:00,3.1,NA,13.1,98,271.64
2016-02-08 19:30:00,3.2,NA,13.1,98,346.37
2016-02-08 20:00:00,3.3,NA,13.1,98,476.77
2016-02-08 20:30:00,3.4,NA,13.1,98,278.05
2016-02-08 21:00:00,3.4,NA,13.1,98,210.83
2016-02-08 21:30:00,3.5,NA,13.1,98,201.84
2016-02-08 22:00:00,3.5,NA,13.1,99,256.32
2016-02-08 22:30:00,3.6,NA,13.1,99,134.86
2016-02-08 23:00:00,3.6,NA,13.1,99,45.7
2016-02-08 23:30:00,3.5,NA,13,98,10.24
2016-02-09 00:00:00,3.4,NA,13,98,0.49
2016-02-09 00:30:00,3.4,NA,13,98,NA
2016-02-09 01:00:00,3.3,NA,13,98,0.26
2016-02-09 01:30:00,3.3,NA,13,98,0.25
2016-02-09 02:00:00,3.2,NA,13,97,0.25
2016-02-09 02:30:00,3.2,NA,13,97,0.25
2016-02-09 03:00:00,3.1,NA,13,97,0.25
2016-02-09 03:30:00,3.1,NA,13,97,0.26
2016-02-09 04:00:00,3,NA,13,97,0.26
2016-02-09 04:30:00,3,NA,13,97,0.26
2016-02-09 05:00:00,3,NA,13,97,0.25
2016-02-09 05:30:00,3,NA,13,97,0.24
2016-02-09 06:00:00,2.9,NA,13,97,0.25
2016-02-09 06:30:00,2.9,NA,13,96,0.26
2016-02-09 07:00:00,2.8,NA,13,96,0.25
2016-02-09 07:30:00,2.8,NA,13,96,0.25
2016-02-09 08:00:00,2.7,NA,13,96,0.25
2016-02-09 08:30:00,2.6,NA,13,96,0.25
2016-02-09 09:00:00,2.6,NA,13,96,0.26
2016-02-09 09:30:00,2.5,NA,13,96,0.24
2016-02-09 10:00:00,2.4,NA,13.1,96,0.26
2016-02-09 10:30:00,2.3,NA,13.1,96,0.25
2016-02-09 11:00:00,2.2,NA,13.1,96,0.26
2016-02-09 11:30:00,2.1,NA,13.1,95,0.26
2016-02-09 12:00:00,2,NA,13.2,95,0.25
2016-02-09 12:30:00,1.8,NA,13.2,95,0.29
2016-02-09 13:00:00,1.7,NA,13.2,95,4.94
2016-02-09 13:30:00,1.6,NA,13.2,95,29.07
2016-02-09 14:00:00,1.5,NA,13.3,95,84.68
2016-02-09 14:30:00,1.4,NA,13.3,95,102.19
2016-02-09 15:00:00,1.4,NA,13.3,95,140.24
2016-02-09 15:30:00,1.4,NA,13.4,95,360.04
2016-02-09 16:00:00,1.4,NA,13.4,96,529.15
2016-02-09 16:30:00,1.5,NA,13.4,96,436.31
2016-02-09 17:00:00,1.6,NA,13.4,96,559.55
2016-02-09 17:30:00,1.8,NA,13.5,97,572.68
2016-02-09 18:00:00,2,NA,13.5,98,630.68
2016-02-09 18:30:00,2.1,NA,13.5,98,809.87
2016-02-09 19:00:00,2.4,NA,13.5,99,802.44
2016-02-09 19:30:00,2.5,NA,13.5,99,597.48
2016-02-09 20:00:00,2.7,NA,13.4,99,689.75
2016-02-09 20:30:00,2.9,NA,13.4,100,476.78
2016-02-09 21:00:00,3,NA,13.4,100,192.8
2016-02-09 21:30:00,3,NA,13.4,100,261.37
2016-02-09 22:00:00,3.1,NA,13.4,100,236.68
2016-02-09 22:30:00,3,NA,13.4,100,171.47
2016-02-09 23:00:00,2.9,NA,13.4,100,47.02
2016-02-09 23:30:00,2.8,NA,13.4,99,10.26
2016-02-10 00:00:00,2.8,NA,13.4,99,0.54
2016-02-10 00:30:00,2.7,NA,13.4,99,0.25
2016-02-10 01:00:00,2.6,NA,13.4,99,0.25
2016-02-10 01:30:00,2.5,NA,13.4,98,0.25
2016-02-10 02:00:00,2.4,NA,13.4,98,0.26
2016-02-10 02:30:00,2.2,NA,13.4,98,0.26
2016-02-10 03:00:00,2.1,NA,13.4,98,0.26
2016-02-10 03:30:00,2.1,NA,13.4,97,0.26
2016-02-10 04:00:00,2,NA,13.4,97,0.25
2016-02-10 04:30:00,2,NA,13.4,97,0.25
2016-02-10 05:00:00,2,NA,13.4,97,0.26
2016-02-10 05:30:00,1.9,NA,13.4,97,0.24
2016-02-10 06:00:00,1.9,NA,13.4,97,0.25
2016-02-10 06:30:00,1.8,NA,13.4,97,0.24
2016-02-10 07:00:00,1.8,NA,13.4,97,0.25
2016-02-10 07:30:00,1.7,NA,13.4,97,0.24
2016-02-10 08:00:00,1.7,NA,13.4,97,0.25
2016-02-10 08:30:00,1.6,NA,13.5,97,0.24
2016-02-10 09:00:00,1.6,NA,13.5,96,0.24
2016-02-10 09:30:00,1.5,NA,13.5,97,0.24
2016-02-10 10:00:00,1.5,NA,13.5,97,0.25
2016-02-10 10:30:00,1.4,NA,13.5,96,0.24
2016-02-10 11:00:00,1.3,NA,13.6,96,0.25
2016-02-10 11:30:00,1.3,NA,13.6,96,0.23
2016-02-10 12:00:00,1.2,NA,13.6,96,0.23
2016-02-10 12:30:00,1.1,NA,13.6,96,0.27
2016-02-10 13:00:00,1.1,NA,13.6,96,4.96
2016-02-10 13:30:00,1.1,NA,13.6,96,28.13
2016-02-10 14:00:00,1,NA,13.6,96,82.75
2016-02-10 14:30:00,1,NA,13.6,96,139.76
2016-02-10 15:00:00,1,NA,13.7,96,186.25
2016-02-10 15:30:00,1.1,NA,13.7,97,343.32
2016-02-10 16:00:00,1.2,NA,13.7,97,609.22
2016-02-10 16:30:00,1.3,NA,13.7,97,402.35
2016-02-10 17:00:00,1.4,NA,13.7,98,589.25
2016-02-10 17:30:00,1.6,NA,13.7,98,617.8
2016-02-10 18:00:00,1.9,NA,13.7,99,630.32
2016-02-10 18:30:00,2.1,NA,13.7,100,NA
2016-02-10 19:00:00,2.4,NA,13.6,100,711.41
2016-02-10 19:30:00,2.7,NA,13.6,100,650.99
2016-02-10 20:00:00,3,NA,13.6,101,741.84
2016-02-10 20:30:00,3.2,NA,13.6,101,560.98
2016-02-10 21:00:00,3.4,NA,13.5,102,126.88
2016-02-10 21:30:00,3.6,NA,13.5,102,318.79
2016-02-10 22:00:00,3.8,NA,13.4,102,291.85
2016-02-10 22:30:00,3.9,NA,13.4,102,170.76
2016-02-10 23:00:00,4,NA,13.4,102,55.22
2016-02-10 23:30:00,4,NA,13.4,102,NA
2016-02-11 00:00:00,4,NA,13.3,102,0.75
2016-02-11 00:30:00,3.9,NA,13.3,101,0.28
2016-02-11 01:00:00,3.8,NA,13.3,101,0.27
2016-02-11 01:30:00,3.8,NA,13.3,101,0.26
2016-02-11 02:00:00,3.7,NA,13.3,100,0.27
2016-02-11 02:30:00,3.6,NA,13.2,100,0.26
2016-02-11 03:00:00,3.4,NA,13.2,100,0.26
2016-02-11 03:30:00,3.4,NA,13.2,100,0.26
2016-02-11 04:00:00,3.3,NA,13.2,99,0.26
2016-02-11 04:30:00,3.2,NA,13.2,99,0.28
2016-02-11 05:00:00,3.1,NA,13.2,99,0.27
2016-02-11 05:30:00,3,NA,13.3,99,0.26
2016-02-11 06:00:00,2.9,NA,13.3,99,0.27
2016-02-11 06:30:00,2.8,NA,13.3,98,0.24
2016-02-11 07:00:00,2.7,NA,13.3,98,0.24
2016-02-11 07:30:00,2.6,NA,13.3,98,0.25
2016-02-11 08:00:00,2.5,NA,13.3,98,0.24
2016-02-11 08:30:00,2.4,NA,13.3,98,0.24
2016-02-11 09:00:00,2.3,NA,13.4,98,0.25
2016-02-11 09:30:00,2.2,NA,13.4,98,0.25
2016-02-11 10:00:00,2,NA,13.4,97,0.26
2016-02-11 10:30:00,1.9,NA,13.4,97,0.25
2016-02-11 11:00:00,1.8,NA,13.5,97,0.25
2016-02-11 11:30:00,1.6,NA,13.5,97,0.25
2016-02-11 12:00:00,1.5,NA,13.5,97,0.26
2016-02-11 12:30:00,1.4,NA,13.6,97,0.3
2016-02-11 13:00:00,1.3,NA,13.6,97,6.47
2016-02-11 13:30:00,1.2,NA,13.6,97,34.72
2016-02-11 14:00:00,1.1,NA,13.7,97,93.46
2016-02-11 14:30:00,1.1,NA,13.7,97,140.9
2016-02-11 15:00:00,1.1,NA,13.7,97,152.93
2016-02-11 15:30:00,1.1,NA,13.7,97,349.28
2016-02-11 16:00:00,1.2,NA,13.7,98,598.95
2016-02-11 16:30:00,1.4,NA,13.7,98,506.4
2016-02-11 17:00:00,1.6,NA,13.8,98,526.52
2016-02-11 17:30:00,1.8,NA,13.7,99,612.52
2016-02-11 18:00:00,2.1,NA,13.7,100,538.45
2016-02-11 18:30:00,2.3,NA,13.7,100,778.52
2016-02-11 19:00:00,2.6,NA,13.7,101,748.49
2016-02-11 19:30:00,2.9,NA,13.6,101,406.36
2016-02-11 20:00:00,3.1,NA,13.6,102,325.97
2016-02-11 20:30:00,3.3,NA,13.6,102,596.46
2016-02-11 21:00:00,3.5,NA,13.5,102,271.55
2016-02-11 21:30:00,3.8,NA,13.5,102,191.45
2016-02-11 22:00:00,3.9,NA,13.5,102,152.42
2016-02-11 22:30:00,4,NA,13.4,102,71.92
2016-02-11 23:00:00,4,NA,13.3,102,80.3
2016-02-11 23:30:00,4.1,NA,13.3,102,12.28
2016-02-12 00:00:00,4.1,NA,13.3,102,0.66
2016-02-12 00:30:00,4.1,NA,13.3,102,0.26
2016-02-12 01:00:00,4.1,NA,13.2,101,0.23
2016-02-12 01:30:00,4,NA,13.2,101,0.24
2016-02-12 02:00:00,4,NA,13.2,101,0.25
2016-02-12 02:30:00,4,NA,13.1,100,0.25
2016-02-12 03:00:00,3.9,NA,13.1,100,0.25
2016-02-12 03:30:00,3.9,NA,13.1,100,0.25
2016-02-12 04:00:00,3.8,NA,13.1,100,0.26
2016-02-12 04:30:00,3.8,NA,13.1,100,0.25
2016-02-12 05:00:00,3.7,NA,13.1,100,0.26
2016-02-12 05:30:00,3.7,NA,13.1,99,0.25
2016-02-12 06:00:00,3.6,NA,13.1,99,0.26
2016-02-12 06:30:00,3.5,NA,13.1,99,0.26
2016-02-12 07:00:00,3.4,NA,13.1,99,0.26
2016-02-12 07:30:00,3.3,NA,13.1,99,0.24
2016-02-12 08:00:00,3.2,NA,13.2,99,0.25
2016-02-12 08:30:00,3.1,NA,13.2,98,0.25
2016-02-12 09:00:00,3,NA,13.2,98,0.26
2016-02-12 09:30:00,2.9,NA,13.2,98,0.26
2016-02-12 10:00:00,2.8,NA,13.3,98,0.25
2016-02-12 10:30:00,2.7,NA,13.3,98,0.26
2016-02-12 11:00:00,2.6,NA,13.4,98,0.27
2016-02-12 11:30:00,2.5,NA,13.4,98,0.26
2016-02-12 12:00:00,2.4,NA,13.4,98,0.25
2016-02-12 12:30:00,2.3,NA,13.4,98,0.3
2016-02-12 13:00:00,2.3,NA,13.4,98,5.09
2016-02-12 13:30:00,2.2,NA,13.5,98,29.03
2016-02-12 14:00:00,2.2,NA,13.5,98,83.16
2016-02-12 14:30:00,2.2,NA,13.5,98,148.04
2016-02-12 15:00:00,2.2,NA,13.5,99,215.96
2016-02-12 15:30:00,2.3,NA,13.5,99,321.49
2016-02-12 16:00:00,2.4,NA,13.5,99,339.16
2016-02-12 16:30:00,2.5,NA,13.5,99,409.54
2016-02-12 17:00:00,2.6,NA,13.5,99,460.16
2016-02-12 17:30:00,2.8,NA,13.5,100,645.2
2016-02-12 18:00:00,3.1,NA,13.5,100,587.98
2016-02-12 18:30:00,3.3,NA,13.4,101,694.48
2016-02-12 19:00:00,3.5,NA,13.4,101,667.01
2016-02-12 19:30:00,3.7,NA,13.4,102,525.69
2016-02-12 20:00:00,4,NA,13.4,102,819.02
2016-02-12 20:30:00,4.2,NA,13.3,102,564.95
2016-02-12 21:00:00,4.4,NA,13.3,103,157.15
2016-02-12 21:30:00,4.4,NA,13.3,103,316.09
2016-02-12 22:00:00,4.5,NA,13.3,103,326.36
2016-02-12 22:30:00,4.6,NA,13.2,103,177.69
2016-02-12 23:00:00,4.6,NA,13.2,103,60.06
2016-02-12 23:30:00,4.5,NA,13.2,102,15.02
2016-02-13 00:00:00,4.4,NA,13.2,102,0.89
2016-02-13 00:30:00,4.3,NA,13.2,102,0.26
2016-02-13 01:00:00,4.3,NA,13.2,101,0.26
2016-02-13 01:30:00,4.1,NA,13.2,101,0.25
2016-02-13 02:00:00,4,NA,13.2,100,0.25
2016-02-13 02:30:00,3.8,NA,13.2,100,0.26
2016-02-13 03:00:00,3.7,NA,13.2,100,0.27
2016-02-13 03:30:00,3.6,NA,13.2,100,0.26
2016-02-13 04:00:00,3.4,NA,13.2,99,0.25
2016-02-13 04:30:00,3.4,NA,13.2,100,0.26
2016-02-13 05:00:00,3.3,NA,13.2,99,0.26
2016-02-13 05:30:00,3.2,NA,13.2,99,0.25
2016-02-13 06:00:00,3.1,NA,13.3,99,0.25
2016-02-13 06:30:00,3,NA,13.3,99,0.25
2016-02-13 07:00:00,2.9,NA,13.3,99,0.25
2016-02-13 07:30:00,2.8,NA,13.3,99,0.25
2016-02-13 08:00:00,2.7,NA,13.3,98,0.24
2016-02-13 08:30:00,2.6,NA,13.4,98,0.25
2016-02-13 09:00:00,2.5,NA,13.4,98,0.25
2016-02-13 09:30:00,2.4,NA,13.4,98,0.24
2016-02-13 10:00:00,2.3,NA,13.4,98,0.25
2016-02-13 10:30:00,2.2,NA,13.4,98,0.25
2016-02-13 11:00:00,2.1,NA,13.4,98,0.24
2016-02-13 11:30:00,2,NA,13.5,98,0.25
2016-02-13 12:00:00,1.9,NA,13.5,98,0.24
2016-02-13 12:30:00,1.9,NA,13.5,98,0.28
2016-02-13 13:00:00,1.8,NA,13.5,97,3.71
2016-02-13 13:30:00,1.8,NA,13.5,97,21.23
2016-02-13 14:00:00,1.8,NA,13.5,97,45.67
2016-02-13 14:30:00,1.7,NA,13.5,97,89.14
2016-02-13 15:00:00,1.8,NA,13.5,97,99.59
2016-02-13 15:30:00,1.8,NA,13.5,97,121.09
2016-02-13 16:00:00,1.8,NA,13.5,98,113.37
2016-02-13 16:30:00,1.9,NA,13.5,98,167.88
2016-02-13 17:00:00,2,NA,13.5,98,175.23
2016-02-13 17:30:00,2,NA,13.5,98,194.56
2016-02-13 18:00:00,2.1,NA,13.5,98,179.31
2016-02-13 18:30:00,2.2,NA,13.5,98,201.64
2016-02-13 19:00:00,2.2,NA,13.5,99,199.51
2016-02-13 19:30:00,2.2,NA,13.5,99,193.9
2016-02-13 20:00:00,2.3,NA,13.5,99,181.43
2016-02-13 20:30:00,2.4,NA,13.5,99,202.76
2016-02-13 21:00:00,2.4,NA,13.5,99,166.91
2016-02-13 21:30:00,2.4,NA,13.5,99,125.08
2016-02-13 22:00:00,2.4,NA,13.5,99,115.07
2016-02-13 22:30:00,2.4,NA,13.5,99,75.02
2016-02-13 23:00:00,2.4,NA,13.5,99,20.69
2016-02-13 23:30:00,2.4,NA,13.5,99,5.91
2016-02-14 00:00:00,2.3,NA,13.5,99,0.53
2016-02-14 00:30:00,2.2,NA,13.5,99,0.24
2016-02-14 01:00:00,2.1,NA,13.5,98,0.25
2016-02-14 01:30:00,2.1,NA,13.5,98,0.24
2016-02-14 02:00:00,2,NA,13.5,98,0.24
2016-02-14 02:30:00,1.9,NA,13.5,98,0.24
2016-02-14 03:00:00,1.9,NA,13.5,98,0.24
2016-02-14 03:30:00,1.8,NA,13.5,98,0.25
2016-02-14 04:00:00,1.8,NA,13.6,98,0.24
2016-02-14 04:30:00,1.7,NA,13.6,98,0.25
2016-02-14 05:00:00,1.6,NA,13.6,98,0.24
2016-02-14 05:30:00,1.5,NA,13.6,97,0.24
2016-02-14 06:00:00,1.4,NA,13.6,97,0.24
2016-02-14 06:30:00,1.4,NA,13.6,97,0.24
2016-02-14 07:00:00,1.3,NA,13.7,97,0.24
2016-02-14 07:30:00,1.2,NA,13.7,97,0.24
2016-02-14 08:00:00,1.1,NA,13.7,97,0.24
2016-02-14 08:30:00,1.1,NA,13.7,97,0.24
2016-02-14 09:00:00,1,NA,13.7,97,0.24
2016-02-14 09:30:00,0.9,NA,13.7,97,0.24
2016-02-14 10:00:00,0.9,NA,13.7,96,0.23
2016-02-14 10:30:00,0.9,NA,13.7,96,0.23
2016-02-14 11:00:00,0.8,NA,13.8,96,0.24
2016-02-14 11:30:00,0.8,NA,13.8,96,0.23
2016-02-14 12:00:00,0.8,NA,13.8,96,0.25
2016-02-14 12:30:00,0.8,NA,13.8,96,0.34
2016-02-14 13:00:00,0.7,NA,13.8,96,7.94
2016-02-14 13:30:00,0.7,NA,13.8,96,39.69
2016-02-14 14:00:00,0.7,NA,13.8,96,90.4
2016-02-14 14:30:00,0.7,NA,13.8,97,138.25
2016-02-14 15:00:00,0.8,NA,13.8,97,133.98
2016-02-14 15:30:00,0.8,NA,13.8,97,392.22
2016-02-14 16:00:00,1,NA,13.8,98,540.64
2016-02-14 16:30:00,1.1,NA,13.9,98,531.87
2016-02-14 17:00:00,1.3,NA,13.9,99,642.52
2016-02-14 17:30:00,1.5,NA,13.9,99,640.62
2016-02-14 18:00:00,1.7,NA,13.9,100,523.89
2016-02-14 18:30:00,2,NA,13.9,100,988.2
2016-02-14 19:00:00,2.2,NA,13.8,101,762.23
2016-02-14 19:30:00,2.5,NA,13.8,102,575.67
2016-02-14 20:00:00,2.7,NA,13.8,102,855.4
2016-02-14 20:30:00,2.9,NA,13.8,102,572.08
2016-02-14 21:00:00,3.1,NA,13.8,103,157.17
2016-02-14 21:30:00,3.3,NA,13.7,103,349.06
2016-02-14 22:00:00,3.4,NA,13.7,103,342.59
2016-02-14 22:30:00,3.5,NA,13.7,104,143.45
2016-02-14 23:00:00,3.4,NA,13.7,103,56.25
2016-02-14 23:30:00,3.4,NA,13.7,103,11.17
2016-02-15 00:00:00,3.4,NA,13.7,103,0.73
2016-02-15 00:30:00,3.3,NA,13.7,103,0.27
2016-02-15 01:00:00,3.2,NA,13.7,102,0.27
2016-02-15 01:30:00,3.1,NA,13.7,102,0.28
2016-02-15 02:00:00,3,NA,13.6,102,0.28
2016-02-15 02:30:00,2.9,NA,13.6,101,0.28
2016-02-15 03:00:00,2.8,NA,13.7,101,0.26
2016-02-15 03:30:00,2.8,NA,13.6,101,0.26
2016-02-15 04:00:00,2.7,NA,13.6,101,NA
2016-02-15 04:30:00,2.7,NA,13.6,101,0.26
2016-02-15 05:00:00,2.6,NA,13.6,100,0.26
2016-02-15 05:30:00,2.5,NA,13.6,100,0.25
2016-02-15 06:00:00,2.5,NA,13.6,100,0.24
2016-02-15 06:30:00,2.4,NA,13.6,100,0.26
2016-02-15 07:00:00,2.3,NA,13.7,100,0.25
2016-02-15 07:30:00,2.2,NA,13.7,100,0.25
2016-02-15 08:00:00,2.1,NA,13.7,99,0.26
2016-02-15 08:30:00,2,NA,13.7,99,0.26
2016-02-15 09:00:00,1.9,NA,13.7,99,0.25
2016-02-15 09:30:00,1.8,NA,13.8,99,0.25
2016-02-15 10:00:00,1.7,NA,13.8,99,0.25
2016-02-15 10:30:00,1.6,NA,13.8,99,0.24
2016-02-15 11:00:00,1.5,NA,13.8,98,0.24
2016-02-15 11:30:00,1.4,NA,13.8,98,0.25
2016-02-15 12:00:00,1.3,NA,13.8,98,0.24
2016-02-15 12:30:00,1.3,NA,13.8,98,0.28
2016-02-15 13:00:00,1.3,NA,13.8,98,5.75
2016-02-15 13:30:00,1.2,NA,13.8,98,23.39
2016-02-15 14:00:00,1.3,NA,13.8,98,55.64
2016-02-15 14:30:00,1.3,NA,13.8,98,173.66
2016-02-15 15:00:00,1.3,NA,13.8,98,120.21
2016-02-15 15:30:00,1.4,NA,13.8,98,419.1
2016-02-15 16:00:00,1.6,NA,13.8,99,559.58
2016-02-15 16:30:00,1.8,NA,13.8,99,535.22
2016-02-15 17:00:00,2.1,NA,13.8,100,630.45
2016-02-15 17:30:00,2.3,NA,13.8,100,594.07
2016-02-15 18:00:00,2.7,NA,13.7,101,529.63
2016-02-15 18:30:00,3,NA,13.7,102,947.82
2016-02-15 19:00:00,3.3,NA,13.6,102,881.41
2016-02-15 19:30:00,3.7,NA,13.6,103,600.57
2016-02-15 20:00:00,4,NA,13.6,104,855.97
2016-02-15 20:30:00,4.3,NA,13.5,104,497.04
2016-02-15 21:00:00,4.5,NA,13.5,105,129.79
2016-02-15 21:30:00,4.7,NA,13.4,105,375.88
2016-02-15 22:00:00,4.9,NA,13.4,105,182.92
2016-02-15 22:30:00,5,NA,13.4,105,128.51
2016-02-15 23:00:00,5,NA,13.3,105,108.81
2016-02-15 23:30:00,5.1,NA,13.3,104,17.1
2016-02-16 00:00:00,5.1,NA,13.3,104,1.05
2016-02-16 00:30:00,5,NA,13.2,104,0.29
2016-02-16 01:00:00,4.9,NA,13.2,103,0.27
2016-02-16 01:30:00,4.8,NA,13.2,103,0.26
2016-02-16 02:00:00,4.7,NA,13.2,102,0.25
2016-02-16 02:30:00,4.6,NA,13.2,102,0.25
2016-02-16 03:00:00,4.5,NA,13.1,102,0.26
2016-02-16 03:30:00,4.4,NA,13.1,102,0.26
2016-02-16 04:00:00,4.4,NA,13.1,101,0.24
2016-02-16 04:30:00,4.3,NA,13.1,101,0.25
2016-02-16 05:00:00,4.2,NA,13.1,101,0.24
2016-02-16 05:30:00,4.2,NA,13.1,101,0.25
2016-02-16 06:00:00,4.2,NA,13.1,101,0.25
2016-02-16 06:30:00,4.1,NA,13.1,100,0.25
2016-02-16 07:00:00,4.1,NA,13.1,100,0.25
2016-02-16 07:30:00,4,NA,13.1,100,0.25
2016-02-16 08:00:00,4,NA,13.1,100,0.24
2016-02-16 08:30:00,3.9,NA,13.1,100,0.24
2016-02-16 09:00:00,3.8,NA,13.1,100,0.25
2016-02-16 09:30:00,3.7,NA,13.2,100,0.25
2016-02-16 10:00:00,3.6,NA,13.2,100,0.25
2016-02-16 10:30:00,3.5,NA,13.2,99,0.26
2016-02-16 11:00:00,3.4,NA,13.2,99,0.26
2016-02-16 11:30:00,3.3,NA,13.2,99,0.26
