site_no,dateTime,tz_cd,Discharge_ft3s,DO_mgL,WaterTemp_C,DOsat_pct
11447650,1/5/2017 22:45,PST,,11.2,8.5,96
11447650,1/5/2017 23:00,PST,40900,11.3,8.4,96
11447650,1/5/2017 23:15,PST,,11.3,8.4,96
11447650,1/5/2017 23:30,PST,,11.3,8.4,96
11447650,1/5/2017 23:45,PST,,11.3,8.4,96
11447650,1/6/2017 0:00,PST,41600,11.3,8.4,96
11447650,1/6/2017 0:15,PST,,11.3,8.4,96
11447650,1/6/2017 0:30,PST,,11.3,8.4,96
11447650,1/6/2017 0:45,PST,,11.3,8.4,96
11447650,1/6/2017 1:00,PST,42400,11.3,8.4,96
11447650,1/6/2017 1:15,PST,,11.3,8.4,96
11447650,1/6/2017 1:30,PST,,11.3,8.3,97
11447650,1/6/2017 1:45,PST,,11.3,8.3,97
11447650,1/6/2017 2:00,PST,43100,11.3,8.3,97
11447650,1/6/2017 2:15,PST,,11.4,8.3,97
11447650,1/6/2017 2:30,PST,,11.4,8.3,97
11447650,1/6/2017 2:45,PST,,11.4,8.3,97
11447650,1/6/2017 3:00,PST,43700,11.4,8.3,97
11447650,1/6/2017 3:15,PST,,11.4,8.3,97
11447650,1/6/2017 3:30,PST,,11.4,8.4,97
11447650,1/6/2017 3:45,PST,,11.4,8.4,97
11447650,1/6/2017 4:00,PST,44400,11.4,8.4,97
11447650,1/6/2017 4:15,PST,,11.4,8.4,97
11447650,1/6/2017 4:30,PST,,11.4,8.4,97
11447650,1/6/2017 4:45,PST,,11.4,8.4,97
11447650,1/6/2017 5:00,PST,45100,11.4,8.4,97
11447650,1/6/2017 5:15,PST,,11.4,8.4,97
11447650,1/6/2017 5:30,PST,,11.4,8.3,97
11447650,1/6/2017 5:45,PST,,11.4,8.3,97
11447650,1/6/2017 6:00,PST,45800,11.4,8.3,97
11447650,1/6/2017 6:15,PST,,11.4,8.3,97
11447650,1/6/2017 6:30,PST,,11.4,8.3,97
11447650,1/6/2017 6:45,PST,,11.4,8.3,97
11447650,1/6/2017 7:00,PST,46400,11.4,8.3,97
11447650,1/6/2017 7:15,PST,,11.4,8.3,97
11447650,1/6/2017 7:30,PST,,11.4,8.3,97
11447650,1/6/2017 7:45,PST,,11.4,8.2,97
11447650,1/6/2017 8:00,PST,47000,11.4,8.2,97
11447650,1/6/2017 8:15,PST,,11.4,8.2,97
11447650,1/6/2017 8:30,PST,,11.4,8.2,97
11447650,1/6/2017 8:45,PST,,11.5,8.2,97
11447650,1/6/2017 9:00,PST,47600,11.4,8.2,97
11447650,1/6/2017 9:15,PST,,11.4,8.2,97
11447650,1/6/2017 9:30,PST,,11.5,8.2,97
11447650,1/6/2017 9:45,PST,,11.5,8.2,97
11447650,1/6/2017 10:00,PST,48200,11.5,8.2,97
11447650,1/6/2017 10:15,PST,,11.5,8.2,97
11447650,1/6/2017 10:30,PST,,11.5,8.2,97
11447650,1/6/2017 10:45,PST,,11.5,8.2,97
11447650,1/6/2017 11:00,PST,48800,11.5,8.2,97
11447650,1/6/2017 11:15,PST,,11.5,8.2,97
11447650,1/6/2017 11:30,PST,,11.5,8.2,98
11447650,1/6/2017 11:45,PST,,11.5,8.2,98
11447650,1/6/2017 12:00,PST,49400,11.5,8.2,98
11447650,1/6/2017 12:15,PST,,11.5,8.2,98
11447650,1/6/2017 12:30,PST,,11.5,8.2,98
11447650,1/6/2017 12:45,PST,,11.5,8.3,98
11447650,1/6/2017 13:00,PST,50000,11.5,8.3,98
11447650,1/6/2017 13:15,PST,,11.5,8.3,98
11447650,1/6/2017 13:30,PST,,11.5,8.3,98
11447650,1/6/2017 13:45,PST,,11.5,8.3,98
11447650,1/6/2017 14:00,PST,50500,11.5,8.3,98
11447650,1/6/2017 14:15,PST,,11.5,8.3,98
11447650,1/6/2017 14:30,PST,,11.5,8.3,98
11447650,1/6/2017 14:45,PST,,11.5,8.3,98
11447650,1/6/2017 15:00,PST,51000,11.5,8.3,98
11447650,1/6/2017 15:15,PST,,11.5,8.3,98
11447650,1/6/2017 15:30,PST,,11.5,8.3,98
11447650,1/6/2017 15:45,PST,,11.5,8.3,98
11447650,1/6/2017 16:00,PST,51600,11.5,8.3,98
11447650,1/6/2017 16:15,PST,,11.5,8.3,98
11447650,1/6/2017 16:30,PST,,11.5,8.3,98
11447650,1/6/2017 16:45,PST,,11.5,8.3,98
11447650,1/6/2017 17:00,PST,52100,11.5,8.2,98
11447650,1/6/2017 17:15,PST,,11.5,8.2,98
11447650,1/6/2017 17:30,PST,,11.5,8.2,98
11447650,1/6/2017 17:45,PST,,11.5,8.2,98
11447650,1/6/2017 18:00,PST,52600,11.5,8.2,98
11447650,1/6/2017 18:15,PST,,11.5,8.2,98
11447650,1/6/2017 18:30,PST,,11.5,8.2,98
11447650,1/6/2017 18:45,PST,,11.5,8.2,98
11447650,1/6/2017 19:00,PST,53000,11.5,8.2,98
11447650,1/6/2017 19:15,PST,,11.5,8.2,98
11447650,1/6/2017 19:30,PST,,11.5,8.2,98
11447650,1/6/2017 19:45,PST,,11.5,8.2,98
11447650,1/6/2017 20:00,PST,53500,11.5,8.2,98
11447650,1/6/2017 20:15,PST,,11.5,8.2,98
11447650,1/6/2017 20:30,PST,,11.5,8.2,98
11447650,1/6/2017 20:45,PST,,11.5,8.2,98
11447650,1/6/2017 21:00,PST,54000,11.5,8.2,98
11447650,1/6/2017 21:15,PST,,11.5,8.2,98
11447650,1/6/2017 21:30,PST,,11.5,8.2,98
11447650,1/6/2017 21:45,PST,,11.5,8.2,98
11447650,1/6/2017 22:00,PST,54400,11.5,8.2,98
11447650,1/6/2017 22:15,PST,,11.6,8.2,98
11447650,1/6/2017 22:30,PST,,11.5,8.2,98
11447650,1/6/2017 22:45,PST,,11.6,8.2,98
11447650,1/6/2017 23:00,PST,54900,11.6,8.1,98
11447650,1/6/2017 23:15,PST,,11.6,8.1,98
11447650,1/6/2017 23:30,PST,,11.6,8.1,98
11447650,1/6/2017 23:45,PST,,11.6,8.1,98
11447650,1/7/2017 0:00,PST,55300,11.6,8.1,98
11447650,1/7/2017 0:15,PST,,11.6,8.1,98
11447650,1/7/2017 0:30,PST,,11.6,8.1,98
11447650,1/7/2017 0:45,PST,,11.6,8.1,98
11447650,1/7/2017 1:00,PST,55700,11.6,8.1,98
11447650,1/7/2017 1:15,PST,,11.6,8.1,98
11447650,1/7/2017 1:30,PST,,11.6,8.1,98
11447650,1/7/2017 1:45,PST,,11.6,8.1,98
11447650,1/7/2017 2:00,PST,56200,11.6,8.1,98
11447650,1/7/2017 2:15,PST,,11.6,8,98
11447650,1/7/2017 2:30,PST,,11.6,8,98
11447650,1/7/2017 2:45,PST,,11.6,8,98
11447650,1/7/2017 3:00,PST,56600,11.6,8,98
11447650,1/7/2017 3:15,PST,,11.6,8,98
11447650,1/7/2017 3:30,PST,,11.6,8,98
11447650,1/7/2017 3:45,PST,,11.6,8,98
11447650,1/7/2017 4:00,PST,57000,11.6,8,98
11447650,1/7/2017 4:15,PST,,11.6,8,98
11447650,1/7/2017 4:30,PST,,11.6,8,98
11447650,1/7/2017 4:45,PST,,11.6,8,98
11447650,1/7/2017 5:00,PST,57500,11.6,8,98
11447650,1/7/2017 5:15,PST,,11.6,8,98
11447650,1/7/2017 5:30,PST,,11.6,8,98
11447650,1/7/2017 5:45,PST,,11.6,8,98
11447650,1/7/2017 6:00,PST,57900,11.6,8,98
11447650,1/7/2017 6:15,PST,,11.6,8,98
11447650,1/7/2017 6:30,PST,,11.6,7.9,98
11447650,1/7/2017 6:45,PST,,11.6,7.9,98
11447650,1/7/2017 7:00,PST,58300,11.6,7.9,98
11447650,1/7/2017 7:15,PST,,11.6,7.9,98
11447650,1/7/2017 7:30,PST,,11.6,7.9,98
11447650,1/7/2017 7:45,PST,,11.6,7.9,98
11447650,1/7/2017 8:00,PST,58700,11.6,7.9,98
11447650,1/7/2017 8:15,PST,,11.6,7.9,97
11447650,1/7/2017 8:30,PST,,11.6,7.9,98
11447650,1/7/2017 8:45,PST,,11.6,7.9,98
11447650,1/7/2017 9:00,PST,59100,11.6,7.9,98
11447650,1/7/2017 9:15,PST,,11.6,7.9,98
11447650,1/7/2017 9:30,PST,,11.6,7.9,98
11447650,1/7/2017 9:45,PST,,11.6,7.9,98
11447650,1/7/2017 10:00,PST,59600,11.6,7.9,98
11447650,1/7/2017 10:15,PST,,11.6,7.9,98
11447650,1/7/2017 10:30,PST,,11.6,7.9,98
11447650,1/7/2017 10:45,PST,,11.6,7.9,98
11447650,1/7/2017 11:00,PST,60000,11.6,7.9,98
11447650,1/7/2017 11:15,PST,,11.6,7.9,98
11447650,1/7/2017 11:30,PST,,11.6,7.9,98
11447650,1/7/2017 11:45,PST,,11.6,7.9,98
11447650,1/7/2017 12:00,PST,60400,11.6,7.9,98
11447650,1/7/2017 12:15,PST,,11.6,7.9,98
11447650,1/7/2017 12:30,PST,,11.6,7.9,98
11447650,1/7/2017 12:45,PST,,11.6,7.9,98
11447650,1/7/2017 13:00,PST,60800,11.6,7.9,98
11447650,1/7/2017 13:15,PST,,11.6,7.9,98
11447650,1/7/2017 13:30,PST,,11.6,7.9,98
11447650,1/7/2017 13:45,PST,,11.6,7.9,98
11447650,1/7/2017 14:00,PST,61200,11.6,7.9,98
11447650,1/7/2017 14:15,PST,,11.6,7.9,98
11447650,1/7/2017 14:30,PST,,11.6,7.9,98
11447650,1/7/2017 14:45,PST,,11.6,7.9,98
11447650,1/7/2017 15:00,PST,61700,11.6,7.9,98
11447650,1/7/2017 15:15,PST,,11.6,7.9,98
11447650,1/7/2017 15:30,PST,,11.6,7.9,98
11447650,1/7/2017 15:45,PST,,11.6,7.9,98
11447650,1/7/2017 16:00,PST,62100,11.6,7.9,98
11447650,1/7/2017 16:15,PST,,11.6,7.9,98
11447650,1/7/2017 16:30,PST,,11.6,7.9,98
11447650,1/7/2017 16:45,PST,,11.6,7.9,98
11447650,1/7/2017 17:00,PST,62500,11.6,7.9,98
11447650,1/7/2017 17:15,PST,,11.6,7.9,98
11447650,1/7/2017 17:30,PST,,11.6,7.9,98
11447650,1/7/2017 17:45,PST,,11.6,7.9,98
11447650,1/7/2017 18:00,PST,62900,11.6,8,98
11447650,1/7/2017 18:15,PST,,11.6,8,98
11447650,1/7/2017 18:30,PST,,11.6,8,98
11447650,1/7/2017 18:45,PST,,11.6,8,98
11447650,1/7/2017 19:00,PST,63300,11.6,8,98
11447650,1/7/2017 19:15,PST,,11.6,8,98
11447650,1/7/2017 19:30,PST,,11.6,8,98
11447650,1/7/2017 19:45,PST,,11.6,8,98
11447650,1/7/2017 20:00,PST,63700,11.6,8,98
11447650,1/7/2017 20:15,PST,,11.6,8,98
11447650,1/7/2017 20:30,PST,,11.6,8,98
11447650,1/7/2017 20:45,PST,,11.6,8.1,98
11447650,1/7/2017 21:00,PST,64100,11.6,8.1,99
11447650,1/7/2017 21:15,PST,,11.6,8.1,99
11447650,1/7/2017 21:30,PST,,11.7,8.1,99
11447650,1/7/2017 21:45,PST,,11.7,8.1,99
11447650,1/7/2017 22:00,PST,64600,11.7,8.1,99
11447650,1/7/2017 22:15,PST,,11.7,8.1,99
11447650,1/7/2017 22:30,PST,,11.7,8.1,99
11447650,1/7/2017 22:45,PST,,11.7,8.1,99
11447650,1/7/2017 23:00,PST,65000,11.7,8.1,99
11447650,1/7/2017 23:15,PST,,11.7,8.2,99
11447650,1/7/2017 23:30,PST,,11.7,8.2,99
11447650,1/7/2017 23:45,PST,,11.7,8.2,99
11447650,1/8/2017 0:00,PST,65400,11.7,8.2,99
11447650,1/8/2017 0:15,PST,,11.7,8.2,99
11447650,1/8/2017 0:30,PST,,11.7,8.2,99
11447650,1/8/2017 0:45,PST,,11.7,8.2,100
11447650,1/8/2017 1:00,PST,65800,11.7,8.2,100
11447650,1/8/2017 1:15,PST,,11.7,8.2,100
11447650,1/8/2017 1:30,PST,,11.8,8.2,100
11447650,1/8/2017 1:45,PST,,11.8,8.2,100
11447650,1/8/2017 2:00,PST,66200,11.8,8.2,100
11447650,1/8/2017 2:15,PST,,11.8,8.2,100
11447650,1/8/2017 2:30,PST,,11.8,8.2,100
11447650,1/8/2017 2:45,PST,,11.8,8.2,100
11447650,1/8/2017 3:00,PST,66600,11.8,8.2,100
11447650,1/8/2017 3:15,PST,,11.8,8.3,100
11447650,1/8/2017 3:30,PST,,11.8,8.3,100
11447650,1/8/2017 3:45,PST,,11.8,8.3,100
11447650,1/8/2017 4:00,PST,67000,11.8,8.3,100
11447650,1/8/2017 4:15,PST,,11.8,8.3,100
11447650,1/8/2017 4:30,PST,,11.8,8.3,100
11447650,1/8/2017 4:45,PST,,11.8,8.3,100
11447650,1/8/2017 5:00,PST,67400,11.8,8.3,100
11447650,1/8/2017 5:15,PST,,11.7,8.4,100
11447650,1/8/2017 5:30,PST,,11.8,8.4,100
11447650,1/8/2017 5:45,PST,,11.8,8.4,100
11447650,1/8/2017 6:00,PST,67800,11.8,8.4,100
11447650,1/8/2017 6:15,PST,,11.8,8.4,100
11447650,1/8/2017 6:30,PST,,11.8,8.4,100
11447650,1/8/2017 6:45,PST,,11.8,8.4,100
11447650,1/8/2017 7:00,PST,68200,11.8,8.4,100
11447650,1/8/2017 7:15,PST,,11.8,8.4,100
11447650,1/8/2017 7:30,PST,,11.8,8.4,101
11447650,1/8/2017 7:45,PST,,11.8,8.4,101
11447650,1/8/2017 8:00,PST,68700,11.8,8.4,101
11447650,1/8/2017 8:15,PST,,11.8,8.4,101
11447650,1/8/2017 8:30,PST,,11.8,8.5,101
11447650,1/8/2017 8:45,PST,,11.8,8.5,100
11447650,1/8/2017 9:00,PST,69100,11.8,8.4,101
11447650,1/8/2017 9:15,PST,,11.8,8.5,101
11447650,1/8/2017 9:30,PST,,11.8,8.5,101
11447650,1/8/2017 9:45,PST,,11.8,8.5,101
11447650,1/8/2017 10:00,PST,69500,11.8,8.5,101
11447650,1/8/2017 10:15,PST,,11.7,8.5,100
11447650,1/8/2017 10:30,PST,,11.7,8.5,100
11447650,1/8/2017 10:45,PST,,11.8,8.5,100
11447650,1/8/2017 11:00,PST,69900,11.7,8.5,100
11447650,1/8/2017 11:15,PST,,11.7,8.6,100
11447650,1/8/2017 11:30,PST,,11.7,8.6,100
11447650,1/8/2017 11:45,PST,,11.7,8.6,100
11447650,1/8/2017 12:00,PST,70300,11.7,8.6,100
11447650,1/8/2017 12:15,PST,,11.7,8.6,100
11447650,1/8/2017 12:30,PST,,11.7,8.6,100
11447650,1/8/2017 12:45,PST,,11.7,8.6,100
11447650,1/8/2017 13:00,PST,70800,11.7,8.7,100
11447650,1/8/2017 13:15,PST,,11.7,8.7,100
11447650,1/8/2017 13:30,PST,,11.6,8.7,100
11447650,1/8/2017 13:45,PST,,11.6,8.7,100
11447650,1/8/2017 14:00,PST,71200,11.6,8.7,100
11447650,1/8/2017 14:15,PST,,11.6,8.7,100
11447650,1/8/2017 14:30,PST,,11.6,8.7,100
11447650,1/8/2017 14:45,PST,,11.6,8.8,100
11447650,1/8/2017 15:00,PST,71700,11.6,8.8,100
11447650,1/8/2017 15:15,PST,,11.6,8.8,100
11447650,1/8/2017 15:30,PST,,11.6,8.8,100
11447650,1/8/2017 15:45,PST,,11.6,8.8,100
11447650,1/8/2017 16:00,PST,72100,11.6,8.8,100
11447650,1/8/2017 16:15,PST,,11.6,8.8,100
11447650,1/8/2017 16:30,PST,,11.6,8.8,100
11447650,1/8/2017 16:45,PST,,11.6,8.8,100
11447650,1/8/2017 17:00,PST,72600,11.6,8.9,100
11447650,1/8/2017 17:15,PST,,11.6,8.9,100
11447650,1/8/2017 17:30,PST,,11.6,8.9,100
11447650,1/8/2017 17:45,PST,,11.6,8.9,100
11447650,1/8/2017 18:00,PST,73000,11.6,8.9,100
11447650,1/8/2017 18:15,PST,,11.6,8.9,100
11447650,1/8/2017 18:30,PST,,11.6,8.9,100
11447650,1/8/2017 18:45,PST,,11.6,9,100
11447650,1/8/2017 19:00,PST,73500,11.6,9,100
11447650,1/8/2017 19:15,PST,,11.6,9,100
11447650,1/8/2017 19:30,PST,,11.6,9,100
11447650,1/8/2017 19:45,PST,,11.6,9,100
11447650,1/8/2017 20:00,PST,74000,11.6,9,100
11447650,1/8/2017 20:15,PST,,11.6,9,100
11447650,1/8/2017 20:30,PST,,11.6,9,100
11447650,1/8/2017 20:45,PST,,11.6,9,100
11447650,1/8/2017 21:00,PST,74500,11.5,9.1,100
11447650,1/8/2017 21:15,PST,,11.5,9,100
11447650,1/8/2017 21:30,PST,,11.5,9,100
11447650,1/8/2017 21:45,PST,,11.5,9.1,100
11447650,1/8/2017 22:00,PST,75000,11.5,9.1,100
11447650,1/8/2017 22:15,PST,,11.5,9.1,100
11447650,1/8/2017 22:30,PST,,11.5,9.1,100
11447650,1/8/2017 22:45,PST,,11.5,9.1,100
11447650,1/8/2017 23:00,PST,75500,11.5,9.1,100
11447650,1/8/2017 23:15,PST,,11.5,9.1,100
11447650,1/8/2017 23:30,PST,,11.5,9.1,100
11447650,1/8/2017 23:45,PST,,11.5,9.1,100
11447650,1/9/2017 0:00,PST,76000,11.5,9.1,100
11447650,1/9/2017 0:15,PST,,11.5,9.1,100
11447650,1/9/2017 0:30,PST,,11.5,9.1,100
11447650,1/9/2017 0:45,PST,,11.5,9.1,100
11447650,1/9/2017 1:00,PST,76500,11.5,9.2,100
11447650,1/9/2017 1:15,PST,,11.5,9.2,100
11447650,1/9/2017 1:30,PST,,11.5,9.2,100
11447650,1/9/2017 1:45,PST,,11.5,9.2,100
11447650,1/9/2017 2:00,PST,77000,11.4,9.2,100
11447650,1/9/2017 2:15,PST,,11.4,9.2,100
11447650,1/9/2017 2:30,PST,,11.4,9.2,100
11447650,1/9/2017 2:45,PST,,11.4,9.2,100
11447650,1/9/2017 3:00,PST,77500,11.4,9.2,100
11447650,1/9/2017 3:15,PST,,11.4,9.2,100
11447650,1/9/2017 3:30,PST,,11.4,9.2,99
11447650,1/9/2017 3:45,PST,,11.4,9.2,99
11447650,1/9/2017 4:00,PST,78000,11.4,9.2,100
11447650,1/9/2017 4:15,PST,,11.4,9.2,100
11447650,1/9/2017 4:30,PST,,11.4,9.2,100
11447650,1/9/2017 4:45,PST,,11.4,9.2,100
11447650,1/9/2017 5:00,PST,78500,11.4,9.2,100
11447650,1/9/2017 5:15,PST,,11.4,9.2,99
11447650,1/9/2017 5:30,PST,,11.4,9.2,99
11447650,1/9/2017 5:45,PST,,11.4,9.2,99
11447650,1/9/2017 6:00,PST,79100,11.4,9.3,99
11447650,1/9/2017 6:15,PST,,11.4,9.3,99
11447650,1/9/2017 6:30,PST,,11.4,9.3,99
11447650,1/9/2017 6:45,PST,,11.4,9.3,99
11447650,1/9/2017 7:00,PST,79600,11.4,9.3,99
11447650,1/9/2017 7:15,PST,,11.4,9.3,99
11447650,1/9/2017 7:30,PST,,11.4,9.3,99
11447650,1/9/2017 7:45,PST,,11.4,9.3,99
11447650,1/9/2017 8:00,PST,80100,11.4,9.3,99
11447650,1/9/2017 8:15,PST,,11.4,9.3,99
11447650,1/9/2017 8:30,PST,,11.4,9.3,99
11447650,1/9/2017 8:45,PST,,11.4,9.4,99
11447650,1/9/2017 9:00,PST,80600,11.4,9.4,99
11447650,1/9/2017 9:15,PST,,11.4,9.4,99
11447650,1/9/2017 9:30,PST,,11.4,9.4,99
11447650,1/9/2017 9:45,PST,,11.4,9.4,99
11447650,1/9/2017 10:00,PST,81100,11.4,9.4,100
11447650,1/9/2017 10:15,PST,,11.4,9.5,100
11447650,1/9/2017 10:30,PST,,11.4,9.5,100
11447650,1/9/2017 10:45,PST,,11.4,9.5,100
11447650,1/9/2017 11:00,PST,81600,11.4,9.6,99
11447650,1/9/2017 11:15,PST,,11.4,9.6,100
11447650,1/9/2017 11:30,PST,,11.4,9.6,100
11447650,1/9/2017 11:45,PST,,11.4,9.6,100
11447650,1/9/2017 12:00,PST,82100,11.4,9.6,100
11447650,1/9/2017 12:15,PST,,11.4,9.6,100
11447650,1/9/2017 12:30,PST,,11.4,9.7,100
11447650,1/9/2017 12:45,PST,,11.4,9.7,100
11447650,1/9/2017 13:00,PST,82600,11.3,9.7,100
11447650,1/9/2017 13:15,PST,,11.3,9.8,100
11447650,1/9/2017 13:30,PST,,11.3,9.8,100
11447650,1/9/2017 13:45,PST,,11.3,9.8,100
11447650,1/9/2017 14:00,PST,83100,11.4,9.8,100
11447650,1/9/2017 14:15,PST,,11.4,9.8,100
11447650,1/9/2017 14:30,PST,,11.4,9.8,100
11447650,1/9/2017 14:45,PST,,11.3,9.9,100
11447650,1/9/2017 15:00,PST,83600,11.3,9.9,100
11447650,1/9/2017 15:15,PST,,11.4,9.9,100
11447650,1/9/2017 15:30,PST,,11.4,9.9,100
11447650,1/9/2017 15:45,PST,,11.4,9.9,100
11447650,1/9/2017 16:00,PST,84000,11.4,9.9,101
11447650,1/9/2017 16:15,PST,,11.4,9.9,101
11447650,1/9/2017 16:30,PST,,11.4,9.9,101
11447650,1/9/2017 16:45,PST,,11.4,9.9,101
11447650,1/9/2017 17:00,PST,84500,11.4,9.9,101
11447650,1/9/2017 17:15,PST,,11.4,9.9,101
11447650,1/9/2017 17:30,PST,,11.4,9.9,101
11447650,1/9/2017 17:45,PST,,11.4,9.9,101
11447650,1/9/2017 18:00,PST,84900,11.4,9.9,101
11447650,1/9/2017 18:15,PST,,11.4,9.9,101
11447650,1/9/2017 18:30,PST,,11.4,9.9,101
11447650,1/9/2017 18:45,PST,,11.4,9.8,101
11447650,1/9/2017 19:00,PST,85400,11.4,9.8,101
11447650,1/9/2017 19:15,PST,,11.4,9.8,101
11447650,1/9/2017 19:30,PST,,11.4,9.8,101
11447650,1/9/2017 19:45,PST,,11.4,9.8,101
11447650,1/9/2017 20:00,PST,85800,11.5,9.8,101
11447650,1/9/2017 20:15,PST,,11.5,9.8,101
11447650,1/9/2017 20:30,PST,,11.5,9.8,101
11447650,1/9/2017 20:45,PST,,11.5,9.8,101
11447650,1/9/2017 21:00,PST,86200,11.5,9.8,101
11447650,1/9/2017 21:15,PST,,11.5,9.8,101
11447650,1/9/2017 21:30,PST,,11.5,9.8,101
11447650,1/9/2017 21:45,PST,,11.5,9.8,101
11447650,1/9/2017 22:00,PST,86600,11.5,9.8,101
11447650,1/9/2017 22:15,PST,,11.5,9.8,101
11447650,1/9/2017 22:30,PST,,11.5,9.8,101
11447650,1/9/2017 22:45,PST,,11.4,9.8,101
11447650,1/9/2017 23:00,PST,87000,11.5,9.8,101
11447650,1/9/2017 23:15,PST,,11.4,9.8,101
11447650,1/9/2017 23:30,PST,,11.4,9.8,101
11447650,1/9/2017 23:45,PST,,11.4,9.8,101
11447650,1/10/2017 0:00,PST,87300,11.4,9.8,101
11447650,1/10/2017 0:15,PST,,11.4,9.8,101
11447650,1/10/2017 0:30,PST,,11.4,9.8,101
11447650,1/10/2017 0:45,PST,,11.4,9.8,101
11447650,1/10/2017 1:00,PST,87700,11.4,9.8,101
11447650,1/10/2017 1:15,PST,,11.4,9.8,101
11447650,1/10/2017 1:30,PST,,11.4,9.8,101
11447650,1/10/2017 1:45,PST,,11.4,9.8,101
11447650,1/10/2017 2:00,PST,88000,11.5,9.8,101
11447650,1/10/2017 2:15,PST,,11.4,9.8,101
11447650,1/10/2017 2:30,PST,,11.5,9.8,101
11447650,1/10/2017 2:45,PST,,11.5,9.8,101
11447650,1/10/2017 3:00,PST,88300,11.5,9.8,101
11447650,1/10/2017 3:15,PST,,11.4,9.8,101
11447650,1/10/2017 3:30,PST,,11.5,9.8,101
11447650,1/10/2017 3:45,PST,,11.4,9.8,101
11447650,1/10/2017 4:00,PST,88600,11.4,9.8,101
11447650,1/10/2017 4:15,PST,,11.4,9.8,101
11447650,1/10/2017 4:30,PST,,11.4,9.8,101
11447650,1/10/2017 4:45,PST,,11.4,9.8,101
11447650,1/10/2017 5:00,PST,88900,11.4,9.8,101
11447650,1/10/2017 5:15,PST,,11.4,9.8,101
11447650,1/10/2017 5:30,PST,,11.4,9.8,101
11447650,1/10/2017 5:45,PST,,11.4,9.8,101
11447650,1/10/2017 6:00,PST,89200,11.4,9.8,101
11447650,1/10/2017 6:15,PST,,11.4,9.8,101
11447650,1/10/2017 6:30,PST,,11.4,9.8,101
11447650,1/10/2017 6:45,PST,,11.4,9.8,101
11447650,1/10/2017 7:00,PST,89400,11.4,9.8,101
11447650,1/10/2017 7:15,PST,,11.4,9.7,101
11447650,1/10/2017 7:30,PST,,11.4,9.7,101
11447650,1/10/2017 7:45,PST,,11.4,9.7,101
11447650,1/10/2017 8:00,PST,89700,11.4,9.7,100
11447650,1/10/2017 8:15,PST,,11.4,9.7,100
11447650,1/10/2017 8:30,PST,,11.4,9.7,100
11447650,1/10/2017 8:45,PST,,11.4,9.7,100
11447650,1/10/2017 9:00,PST,89900,11.4,9.7,100
11447650,1/10/2017 9:15,PST,,11.4,9.7,100
11447650,1/10/2017 9:30,PST,,11.4,9.7,101
11447650,1/10/2017 9:45,PST,,11.4,9.7,101
11447650,1/10/2017 10:00,PST,90100,11.4,9.7,101
11447650,1/10/2017 10:15,PST,,11.4,9.7,101
11447650,1/10/2017 10:30,PST,,11.5,9.7,101
11447650,1/10/2017 10:45,PST,,11.5,9.7,101
11447650,1/10/2017 11:00,PST,90300,11.5,9.7,101
11447650,1/10/2017 11:15,PST,,11.5,9.7,101
11447650,1/10/2017 11:30,PST,,11.5,9.7,101
11447650,1/10/2017 11:45,PST,,11.5,9.7,101
11447650,1/10/2017 12:00,PST,90500,11.4,9.7,101
11447650,1/10/2017 12:15,PST,,11.4,9.7,101
11447650,1/10/2017 12:30,PST,,11.4,9.7,101
11447650,1/10/2017 12:45,PST,,11.4,9.7,101
11447650,1/10/2017 13:00,PST,90700,11.4,9.7,101
11447650,1/10/2017 13:15,PST,,11.4,9.7,101
11447650,1/10/2017 13:30,PST,,11.4,9.7,101
11447650,1/10/2017 13:45,PST,,11.4,9.7,100
11447650,1/10/2017 14:00,PST,90800,11.4,9.7,100
11447650,1/10/2017 14:15,PST,,11.4,9.7,100
11447650,1/10/2017 14:30,PST,,11.4,9.7,100
11447650,1/10/2017 14:45,PST,,11.4,9.7,100
11447650,1/10/2017 15:00,PST,91000,11.4,9.7,100
11447650,1/10/2017 15:15,PST,,11.4,9.7,100
11447650,1/10/2017 15:30,PST,,11.4,9.7,100
11447650,1/10/2017 15:45,PST,,11.4,9.7,100
11447650,1/10/2017 16:00,PST,91100,11.4,9.7,100
11447650,1/10/2017 16:15,PST,,11.4,9.7,100
11447650,1/10/2017 16:30,PST,,11.4,9.7,100
11447650,1/10/2017 16:45,PST,,11.4,9.7,100
11447650,1/10/2017 17:00,PST,91200,11.4,9.7,100
11447650,1/10/2017 17:15,PST,,11.4,9.7,100
11447650,1/10/2017 17:30,PST,,11.4,9.7,100
11447650,1/10/2017 17:45,PST,,11.4,9.7,100
11447650,1/10/2017 18:00,PST,91400,11.4,9.7,100
11447650,1/10/2017 18:15,PST,,11.4,9.7,100
11447650,1/10/2017 18:30,PST,,11.4,9.7,100
11447650,1/10/2017 18:45,PST,,11.4,9.7,100
11447650,1/10/2017 19:00,PST,91500,11.4,9.7,100
11447650,1/10/2017 19:15,PST,,11.4,9.7,100
11447650,1/10/2017 19:30,PST,,11.4,9.7,100
11447650,1/10/2017 19:45,PST,,11.4,9.7,100
11447650,1/10/2017 20:00,PST,91600,11.4,9.7,100
11447650,1/10/2017 20:15,PST,,11.4,9.7,100
11447650,1/10/2017 20:30,PST,,11.4,9.7,100
11447650,1/10/2017 20:45,PST,,11.4,9.7,100
11447650,1/10/2017 21:00,PST,91600,11.4,9.7,100
11447650,1/10/2017 21:15,PST,,11.4,9.7,100
